"X","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","True","Set","Pattern","Mesh"
11,2.33876395225525,0.539291620254517,1.46887933979817,2.34919910534837,3.15413871907434,2.36155533790588,0.18002689775805,2,"Set3","Pattern11","Mesh13"
12,2.39438462257385,0.234158426523209,2.03778108552175,2.39964705992183,2.70394509168308,2.40673398971558,0.422144091687263,2,"Set3","Pattern12","Mesh13"
13,2.49395537376404,0.221988379955292,2.02143630048724,2.51200121393478,2.83309524528655,2.53037786483765,0.0328790773598997,2,"Set3","Pattern13","Mesh13"
14,2.5465989112854,0.2224500477314,2.28193081260339,2.54948458282289,2.78611414031908,2.55436444282532,0.213114128593525,2,"Set3","Pattern14","Mesh13"
15,2.57809782028198,0.179814621806145,2.17720179422225,2.59585162546451,2.84059326175619,2.61390256881714,0.064080655321165,2,"Set3","Pattern15","Mesh13"
16,1.68170642852783,0.680067002773285,0.328520741150511,1.69368123665013,3.00897587134367,1.72218191623688,0.00847132670355338,2,"Set4","Pattern16","Mesh13"
17,2.14236664772034,0.63609915971756,0.800098386799707,2.16295716620669,3.38495942741117,2.19977855682373,0.00215208638097361,2,"Set4","Pattern17","Mesh13"
18,2.36888289451599,0.557117879390717,1.30991340386961,2.38195682899192,3.40156193111402,2.41294431686401,0.0106828232497377,2,"Set4","Pattern18","Mesh13"
19,1.97164702415466,0.359287828207016,1.25484122342008,1.9862113884846,2.63370408255161,2.0211386680603,0.00531416005107763,2,"Set4","Pattern19","Mesh13"
20,1.87550961971283,0.847758710384369,0.102156352887912,1.89382841880037,3.55892314714257,1.92554640769958,0.000810504024380822,2,"Set4","Pattern20","Mesh13"
1,4.22164964675903,0.157282844185829,3.88168729666191,4.23055543979335,4.51132319434272,4.24577379226685,0.000337766904001884,4,"Set1","Pattern1","Mesh14"
2,4.31497287750244,0.120366662740707,4.07016444630128,4.31606418143394,4.55339067098067,4.31781101226807,0.000261808346925619,4,"Set1","Pattern2","Mesh14"
3,4.43050098419189,0.143403753638268,4.13304560969302,4.43401278333878,4.7082622737451,4.43988084793091,0.000884469523220315,4,"Set1","Pattern3","Mesh14"
4,4.4107723236084,0.149938687682152,4.10328258322672,4.41310193168703,4.70575817292698,4.41733598709106,0.000276747558726189,4,"Set1","Pattern4","Mesh14"
5,4.36465406417847,0.113690249621868,4.13249156355788,4.36637819495559,4.58712089464039,4.36942577362061,0.000171508083894208,4,"Set1","Pattern5","Mesh14"
6,3.67841124534607,0.677107095718384,2.29156589609585,3.6829349769252,5.04773564812608,3.69163990020752,0.00359751289074907,4,"Set2","Pattern6","Mesh14"
7,3.91383647918701,0.680939495563507,2.5151907555027,3.91940922135294,5.28342243476883,3.9292528629303,0.000656378547569333,4,"Set2","Pattern7","Mesh14"
8,4.28719902038574,0.323963701725006,3.62067410403292,4.29182823002437,4.93040923101002,4.29996013641357,0.0018211069651457,4,"Set2","Pattern8","Mesh14"
9,3.87319946289062,0.394645392894745,3.06756062325088,3.87603772619349,4.66332500951328,3.88087677955627,0.000521377047834533,4,"Set2","Pattern9","Mesh14"
